ID	nrOfMatches_AmplifierWordu46Amplifier	nrOfMatches_BeWordu46BeAsMainVerb	nrOfMatches_CausativeAdverbialSubordinatorWordu46CausativeAdverbialSubordinator	nrOfMatches_ConcessiveAdverbialSubordinatorWordu46ConcessiveAdverbialSubordinator	nrOfMatches_ConditionalAdverbialSubordinatorWordu46ConditionalAdverbialSubordinator	nrOfMatches_DemonstrativeWordu46Demonstrative	nrOfMatches_DowntonerWordu46Downtoner	nrOfMatches_EmphaticWordu46Emphatic	nrOfMatches_HedgeWordu46Hedge	nrOfMatches_InfinitiveWordu46Infinitive	nrOfMatches_OtherAdverbialSubordinatorWordu46OtherAdverbialSubordinator	nrOfMatches_PassivesWordu46AgentlessPassive	nrOfMatches_PassivesWordu46ByPassive	nrOfMatches_PronounWordu46ItPronoun	nrOfMatches_ThatComplementWordu46ThatAdjectiveComplement	nrOfMatches_ThatComplementWordu46ThatVerbComplement	nrOfMatches_WHClauseWordu46WH_Clause	outcome
21	1.0	0.0	0.0	0.0	2.0	13.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	8
220	1.0	0.0	1.0	0.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10
221	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	6
222	0.0	0.0	2.0	2.0	1.0	13.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	9
223	1.0	0.0	1.0	0.0	2.0	8.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
224	2.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	7.0	0.0	3.0	0.0	8
225	3.0	0.0	0.0	0.0	3.0	13.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	1.0	12
226	0.0	0.0	1.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
227	0.0	0.0	2.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9
228	1.0	0.0	6.0	0.0	1.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	8
229	0.0	0.0	0.0	0.0	2.0	3.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8
22	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3
230	2.0	0.0	0.0	0.0	1.0	15.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	9
231	3.0	0.0	0.0	0.0	2.0	3.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	8
232	0.0	0.0	0.0	1.0	1.0	19.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	4.0	1.0	12
233	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	7
234	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	8
235	1.0	0.0	1.0	0.0	1.0	3.0	3.0	5.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	7
236	0.0	0.0	1.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6
237	0.0	0.0	3.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	8
238	1.0	0.0	0.0	1.0	3.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	9
239	0.0	0.0	8.0	0.0	6.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	9
23	1.0	0.0	2.0	0.0	0.0	19.0	2.0	9.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	3.0	0.0	10
240	2.0	0.0	2.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
241	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9
242	0.0	0.0	0.0	0.0	1.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	9
243	2.0	0.0	1.0	0.0	6.0	14.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	2.0	11
244	0.0	0.0	1.0	0.0	3.0	9.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	7
245	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	7
246	0.0	0.0	2.0	0.0	1.0	12.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	11
247	1.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	8
248	1.0	0.0	0.0	0.0	1.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	9
249	0.0	0.0	2.0	0.0	3.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	9
24	0.0	0.0	1.0	0.0	0.0	9.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	11
250	1.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	10
251	0.0	0.0	3.0	0.0	3.0	10.0	0.0	9.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	3.0	1.0	9
252	0.0	0.0	4.0	0.0	1.0	10.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	9
253	0.0	0.0	5.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	6
254	1.0	0.0	3.0	0.0	3.0	4.0	1.0	7.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	10
255	2.0	0.0	0.0	0.0	3.0	5.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	8
256	2.0	0.0	2.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8
257	1.0	0.0	8.0	0.0	2.0	17.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	8
258	1.0	0.0	2.0	0.0	2.0	14.0	4.0	6.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	3.0	0.0	11
259	2.0	0.0	3.0	0.0	2.0	9.0	1.0	8.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	9
25	1.0	0.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	8
260	0.0	0.0	1.0	0.0	3.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	7
261	2.0	0.0	0.0	0.0	2.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	9
262	0.0	0.0	1.0	0.0	4.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
263	0.0	0.0	1.0	0.0	2.0	11.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	10
264	1.0	0.0	0.0	0.0	3.0	13.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0	0.0	8
265	0.0	0.0	0.0	0.0	0.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	11
266	3.0	0.0	1.0	0.0	0.0	7.0	2.0	8.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	11
267	1.0	0.0	0.0	0.0	0.0	9.0	2.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	10
268	0.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	8
269	1.0	0.0	0.0	0.0	1.0	11.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	9
26	2.0	0.0	0.0	0.0	2.0	14.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	9
270	2.0	0.0	1.0	0.0	3.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	8
271	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	8
272	0.0	0.0	8.0	0.0	3.0	6.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	10
273	0.0	0.0	5.0	0.0	0.0	7.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8
274	0.0	0.0	0.0	0.0	1.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9
275	4.0	0.0	0.0	1.0	0.0	8.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	11
276	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	8
277	1.0	0.0	0.0	0.0	2.0	10.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	5.0	0.0	9
278	3.0	0.0	1.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	8
279	2.0	0.0	1.0	0.0	0.0	13.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	10
27	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4
280	3.0	0.0	1.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10
281	0.0	0.0	5.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	7
282	0.0	0.0	2.0	1.0	0.0	12.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	1.0	8
283	1.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	6
284	1.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	8
285	1.0	0.0	1.0	1.0	0.0	11.0	5.0	6.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	11
286	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
287	1.0	0.0	1.0	0.0	1.0	13.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	12
288	2.0	0.0	5.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8
289	2.0	0.0	2.0	0.0	2.0	8.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10
28	1.0	0.0	0.0	1.0	1.0	4.0	1.0	5.0	1.0	0.0	1.0	0.0	0.0	6.0	0.0	1.0	1.0	9
290	1.0	0.0	3.0	0.0	0.0	16.0	3.0	10.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	11
291	3.0	0.0	0.0	1.0	0.0	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	11
292	0.0	0.0	1.0	0.0	3.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	11
293	0.0	0.0	3.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8
294	1.0	0.0	1.0	0.0	1.0	12.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	2.0	0.0	10
295	3.0	0.0	5.0	0.0	1.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	10
296	3.0	0.0	2.0	0.0	8.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	2.0	10
297	0.0	0.0	10.0	0.0	0.0	16.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	9
298	0.0	0.0	3.0	0.0	3.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8
299	0.0	0.0	1.0	0.0	1.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8
29	1.0	0.0	2.0	0.0	1.0	4.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	9
2	2.0	0.0	1.0	0.0	1.0	9.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	9
300	0.0	0.0	0.0	1.0	0.0	15.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	8
301	0.0	0.0	1.0	0.0	1.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9
302	1.0	0.0	2.0	0.0	1.0	11.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	10
303	3.0	0.0	2.0	0.0	0.0	8.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	10
304	0.0	0.0	4.0	0.0	1.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	9
305	2.0	0.0	4.0	0.0	1.0	19.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	10
306	0.0	0.0	2.0	1.0	4.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	3.0	1.0	8
307	0.0	0.0	2.0	1.0	0.0	6.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9
308	0.0	0.0	1.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	6
309	0.0	0.0	4.0	0.0	2.0	15.0	4.0	5.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	9
30	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	8
310	0.0	0.0	0.0	0.0	1.0	9.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	10
311	0.0	0.0	0.0	0.0	2.0	5.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	9
312	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7
314	1.0	0.0	1.0	0.0	2.0	7.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9
315	3.0	0.0	1.0	0.0	1.0	15.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	10
316	3.0	0.0	0.0	0.0	0.0	17.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	1.0	0.0	9
317	5.0	0.0	0.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	1.0	10
318	3.0	0.0	3.0	0.0	0.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	8
319	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	9
31	0.0	0.0	4.0	0.0	1.0	8.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	10
320	0.0	0.0	3.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	8
321	0.0	0.0	2.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	12
322	0.0	0.0	0.0	0.0	1.0	7.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	8
323	0.0	0.0	1.0	2.0	0.0	17.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	10
324	0.0	0.0	1.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0	8
325	0.0	0.0	2.0	0.0	1.0	10.0	2.0	8.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	9
326	1.0	0.0	2.0	0.0	3.0	15.0	2.0	7.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	10
327	2.0	0.0	0.0	0.0	2.0	10.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	6
328	0.0	0.0	0.0	0.0	1.0	8.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	8
329	0.0	0.0	3.0	0.0	6.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	8
32	1.0	0.0	0.0	0.0	1.0	13.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	1.0	10
330	1.0	0.0	7.0	0.0	2.0	26.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	11
331	1.0	0.0	0.0	1.0	0.0	14.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	10
332	2.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8
333	1.0	0.0	1.0	0.0	0.0	5.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	9
334	1.0	0.0	7.0	0.0	6.0	8.0	1.0	8.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	5.0	0.0	10
335	1.0	0.0	2.0	0.0	1.0	6.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	9
336	2.0	0.0	1.0	0.0	0.0	20.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	2.0	11
337	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	10
338	0.0	0.0	3.0	0.0	4.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	8
339	0.0	0.0	2.0	0.0	2.0	19.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	10.0	0.0	11
33	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6
340	2.0	0.0	0.0	0.0	2.0	4.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	9
341	0.0	0.0	1.0	0.0	0.0	8.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8
342	2.0	0.0	5.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	6.0	0.0	9
343	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9
345	0.0	0.0	5.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	1.0	0.0	10
346	2.0	0.0	5.0	0.0	4.0	16.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	12
347	3.0	0.0	0.0	0.0	1.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	7
348	1.0	0.0	2.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	8
349	4.0	0.0	0.0	0.0	0.0	11.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	8
34	2.0	0.0	0.0	0.0	2.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	8
350	0.0	0.0	6.0	0.0	9.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	8
351	0.0	0.0	0.0	0.0	1.0	7.0	4.0	5.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	9
352	0.0	0.0	3.0	0.0	1.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	7
353	0.0	0.0	1.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5
354	0.0	0.0	3.0	0.0	0.0	2.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8
355	0.0	0.0	0.0	0.0	4.0	3.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	6
356	0.0	0.0	0.0	0.0	1.0	4.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	8
357	0.0	0.0	1.0	0.0	0.0	5.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8
358	0.0	0.0	3.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	7
359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
35	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	9
360	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	6
361	1.0	0.0	0.0	0.0	0.0	14.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	10
362	3.0	0.0	0.0	0.0	5.0	10.0	3.0	4.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	4.0	0.0	10
363	0.0	0.0	4.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	8
364	0.0	0.0	2.0	0.0	1.0	9.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	11
365	0.0	0.0	1.0	0.0	5.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	9
366	0.0	0.0	1.0	0.0	0.0	7.0	1.0	7.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0	1.0	8
367	2.0	0.0	3.0	0.0	0.0	5.0	2.0	6.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8
368	0.0	0.0	0.0	0.0	2.0	5.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9
369	0.0	0.0	0.0	0.0	1.0	6.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	8
36	1.0	0.0	4.0	1.0	2.0	16.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	1.0	10
370	1.0	0.0	2.0	0.0	1.0	12.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	0.0	10
371	1.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	8
372	5.0	0.0	1.0	0.0	1.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	10
373	1.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	8
374	2.0	0.0	7.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	7
375	0.0	0.0	3.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
376	0.0	0.0	2.0	0.0	2.0	7.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	8
377	0.0	0.0	1.0	0.0	1.0	6.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	10
378	1.0	0.0	3.0	0.0	4.0	11.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	11
379	1.0	0.0	2.0	1.0	2.0	12.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	2.0	9
37	0.0	0.0	3.0	1.0	1.0	13.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	12
380	1.0	0.0	2.0	0.0	2.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	10
381	1.0	0.0	0.0	0.0	0.0	12.0	2.0	10.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	10
382	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7
383	1.0	0.0	3.0	1.0	3.0	18.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0	1.0	11
384	2.0	0.0	1.0	0.0	4.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8
385	1.0	0.0	2.0	0.0	4.0	16.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	11
386	0.0	0.0	1.0	0.0	2.0	13.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	10
387	2.0	0.0	3.0	0.0	0.0	10.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	8
388	1.0	0.0	1.0	0.0	1.0	5.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	7
389	1.0	0.0	2.0	0.0	0.0	8.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	1.0	8
38	0.0	0.0	0.0	0.0	6.0	11.0	3.0	3.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	8
